titulo;barrio;precio;metros;habitaciones;banos;planta;ascensor;garaje;terraza;aire;amueblado;reformado;url;precio_m2;es_piso_alto;es_estudio;metros_por_habitacion;log_precio;penalizacion_sin_ascensor;score_calidad
Piso en Calle de Agustina de Aragón, 14, Lista, Madrid;Lista;1250;40;1;1;3;1;0;1;1;1;0;https://www.idealista.com/inmueble/110201006/;31.25;1;0;40.0;7.1308988302963465;0;4
Piso en Calle del General Pardiñas, Lista, Madrid;Lista;3200;105;3;2;3;1;0;0;1;1;1;https://www.idealista.com/inmueble/107425390/;30.48;1;0;35.0;8.070906088787819;0;4
Piso en Lista, Madrid;Lista;3500;109;2;2;5;1;0;0;1;1;0;https://www.idealista.com/inmueble/105950883/;32.11;1;0;54.5;8.160518247477505;0;3
Piso en diego de leon, 69, Lista, Madrid;Lista;2300;100;2;1;6;1;1;1;1;1;1;https://www.idealista.com/inmueble/31797007/;23.0;1;0;50.0;7.7406644019172415;0;6
Piso en Lista, Madrid;Lista;3500;123;2;2;0;1;0;0;1;1;0;https://www.idealista.com/inmueble/108733785/;28.46;0;0;61.5;8.160518247477505;0;3
Estudio en Calle de Don Ramón de la Cruz, 62, Lista, Madrid;Lista;1500;43;0;1;1;1;1;0;1;1;1;https://www.idealista.com/inmueble/109666057/;34.88;0;1;43.0;7.313220387090301;0;5
Piso en Calle del General Oraá, Madrid, 73, Lista, Madrid;Lista;2500;85;1;1;5;1;1;1;0;1;0;https://www.idealista.com/inmueble/82017460/;29.41;1;0;85.0;7.824046010856292;0;4
Piso en Calle de Diego de León, Lista, Madrid;Lista;2495;65;1;1;3;1;0;0;1;1;0;https://www.idealista.com/inmueble/101564155/;38.38;1;0;65.0;7.822044008185619;0;3
Piso en Calle del General Pardiñas, Lista, Madrid;Lista;3545;113;3;2;4;1;0;1;1;1;0;https://www.idealista.com/inmueble/105221140/;31.37;1;0;37.67;8.173293438966228;0;4
Piso en Calle del General Pardiñas, Lista, Madrid;Lista;2655;77;2;2;3;1;0;0;1;1;1;https://www.idealista.com/inmueble/106401257/;34.48;1;0;38.5;7.884199933676039;0;4
Ático en Calle del General Oraá, Madrid, 73, Lista, Madrid;Lista;3000;87;1;1;7;1;1;1;1;1;1;https://www.idealista.com/inmueble/82017267/;34.48;1;0;87.0;8.006367567650246;0;6
Estudio en Calle de Agustina de Aragón, Lista, Madrid;Lista;1100;35;0;1;1;1;0;0;1;1;1;https://www.idealista.com/inmueble/107119908/;31.43;0;1;35.0;7.003065458786462;0;4
Piso en Calle de Francisco Silvela, Lista, Madrid;Lista;1600;43;1;1;3;1;1;1;0;1;0;https://www.idealista.com/inmueble/109716999/;37.21;1;0;43.0;7.3777589082278725;0;4
Piso en Calle de José Ortega y Gasset, 67, Lista, Madrid;Lista;3105;77;1;1;4;1;0;1;1;1;0;https://www.idealista.com/inmueble/90638657/;40.32;1;0;77.0;8.040768994367578;0;4
Piso en Calle de Padilla, Lista, Madrid;Lista;5500;148;2;2;2;1;1;0;1;1;1;https://www.idealista.com/inmueble/108482196/;37.16;0;0;74.0;8.612503371220562;0;5
Piso en Calle de Padilla, Lista, Madrid;Lista;5300;132;2;2;1;1;1;0;1;1;1;https://www.idealista.com/inmueble/108295053/;40.15;0;0;66.0;8.575462099540212;0;5
Piso en Calle del General Oráa, Lista, Madrid;Lista;4500;150;3;2;2;1;0;1;1;1;1;https://www.idealista.com/inmueble/103998737/;30.0;0;0;50.0;8.411832675758411;0;5
Piso en Lista, Madrid;Lista;4200;137;2;3;6;1;1;0;1;0;0;https://www.idealista.com/inmueble/109586164/;30.66;1;0;68.5;8.34283980427146;0;3
Piso en Calle de Agustina de Aragón, 10, Lista, Madrid;Lista;1295;45;1;1;5;1;0;0;1;1;0;https://www.idealista.com/inmueble/108147906/;28.78;1;0;45.0;7.166265974133638;0;3
Piso en Calle del Príncipe de Vergara, Lista, Madrid;Lista;2285;60;2;2;6;1;0;0;1;1;0;https://www.idealista.com/inmueble/97082632/;38.08;1;0;30.0;7.734121303328305;0;3
Piso en Calle del General Pardiñas, Lista, Madrid;Lista;3535;125;3;2;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/101722440/;28.28;0;0;41.67;8.170468578330674;0;3
Piso en Calle del General Pardiñas, Lista, Madrid;Lista;3155;77;2;2;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/108036184/;40.97;0;0;38.5;8.056743774975313;0;3
Piso en Calle de Don Ramón de la Cruz, Lista, Madrid;Lista;3275;140;2;2;4;1;0;0;1;1;0;https://www.idealista.com/inmueble/95083155/;23.39;1;0;70.0;8.094073148069352;0;3
Piso en Calle de Juan Bravo, Lista, Madrid;Lista;3200;123;4;3;1;1;0;0;1;1;0;https://www.idealista.com/inmueble/110082130/;26.02;0;0;30.75;8.070906088787819;0;3
Piso en Calle de Alcántara, Lista, Madrid;Lista;3895;123;3;2;3;1;0;0;1;1;0;https://www.idealista.com/inmueble/99244069/;31.67;1;0;41.0;8.267448958304849;0;3
Piso en Calle del General Oráa, Lista, Madrid;Lista;3545;97;3;2;3;1;0;0;1;1;0;https://www.idealista.com/inmueble/101596790/;36.55;1;0;32.33;8.173293438966228;0;3
Piso en Calle de Juan Bravo, 63, Lista, Madrid;Lista;2098;51;2;1;2;1;0;0;1;1;1;https://www.idealista.com/inmueble/100119508/;41.14;0;0;25.5;7.6487397889562425;0;4
Piso en Calle del Conde de Peñalver, Lista, Madrid;Lista;2600;102;3;2;2;1;0;0;1;0;1;https://www.idealista.com/inmueble/110196628/;25.49;0;0;34.0;7.8632667240095735;0;3
Piso en Calle del General Díaz Porlier, Lista, Madrid;Lista;1750;70;2;1;2;1;0;0;0;1;0;https://www.idealista.com/inmueble/110096692/;25.0;0;0;35.0;7.4673710669175595;0;2
Ático en Calle de Don Ramón de la Cruz, Lista, Madrid;Lista;2500;114;2;2;6;1;0;1;1;0;1;https://www.idealista.com/inmueble/109844457/;21.93;1;0;57.0;7.824046010856292;0;4
Piso en Calle del General Pardiñas, Lista, Madrid;Lista;2700;98;2;1;2;0;0;0;0;0;0;https://www.idealista.com/inmueble/109800349/;27.55;0;0;49.0;7.90100705199242;0;0
Piso en Lista, Madrid;Lista;2600;73;2;2;2;1;1;0;1;1;0;https://www.idealista.com/inmueble/110086568/;35.62;0;0;36.5;7.8632667240095735;0;4
Piso en Calle del General Pardiñas, Lista, Madrid;Lista;2700;98;2;2;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/109902463/;27.55;0;0;49.0;7.90100705199242;0;3
Ático en Calle María Barrientos, Los Rosales, Madrid;Los Rosales;1600;116;3;2;6;1;1;1;1;0;0;https://www.idealista.com/inmueble/110201864/;13.79;1;0;38.67;7.3777589082278725;0;4
Piso en Calle de la Pícara Molinera, 89, Los Ángeles, Madrid;Los Ángeles;1340;129;3;2;2;1;1;1;0;0;0;https://www.idealista.com/inmueble/100746033/;10.39;0;0;43.0;7.200424892944957;0;3
Piso en Calle José María Lozano Sainz, 41, Los Ángeles, Madrid;Los Ángeles;960;60;1;1;12;0;0;0;0;0;0;https://www.idealista.com/inmueble/109148568/;16.0;1;0;60.0;6.866933284461882;1;0
Ático en El Santo de la Isidra, 26, Los Ángeles, Madrid;Los Ángeles;1240;120;2;2;6;1;1;1;1;0;0;https://www.idealista.com/inmueble/99138635/;10.33;1;0;60.0;7.122866658599083;0;4
Piso en Calle de Villamanín, 20, Lucero, Madrid;Lucero;1100;20;1;1;1;1;0;0;0;1;1;https://www.idealista.com/inmueble/110188853/;55.0;0;0;20.0;7.003065458786462;0;3
Piso en Calle Villavieja, Lucero, Madrid;Lucero;1750;136;4;2;5;1;1;1;1;1;0;https://www.idealista.com/inmueble/108724381/;12.87;1;0;34.0;7.4673710669175595;0;5
Piso en Calle de Fuencarral, Malasaña-Universidad, Madrid;Malasaña;3000;122;2;2;3;1;0;1;1;0;0;https://www.idealista.com/inmueble/110080017/;24.59;1;0;61.0;8.006367567650246;0;3
Piso en Plaza del Dos de Mayo, 4, Malasaña-Universidad, Madrid;Malasaña;2200;65;2;1;4;0;0;0;0;0;0;https://www.idealista.com/inmueble/110207397/;33.85;1;0;32.5;7.696212639346407;1;0
Ático en CL Luna, Malasaña-Universidad, Madrid;Malasaña;3700;166;2;2;4;1;0;1;1;0;1;https://www.idealista.com/inmueble/108783258/;22.29;1;0;83.0;8.216088098632316;0;4
Piso en Calle de Silva, Malasaña-Universidad, Madrid;Malasaña;2000;70;2;2;4;1;0;0;1;1;1;https://www.idealista.com/inmueble/104943588/;28.57;1;0;35.0;7.600902459542082;0;4
Piso en Calle de la Luna, Malasaña-Universidad, Madrid;Malasaña;5000;120;4;2;2;1;1;1;1;1;0;https://www.idealista.com/inmueble/101580197/;41.67;0;0;30.0;8.517193191416238;0;5
Piso en Calle del Espíritu Santo, 47, Malasaña-Universidad, Madrid;Malasaña;1960;100;3;2;2;1;0;0;1;0;1;https://www.idealista.com/inmueble/110206610/;19.6;0;0;33.33;7.580699752224563;0;3
Piso en Gran Vía, Malasaña-Universidad, Madrid;Malasaña;3500;122;2;2;5;1;1;1;1;1;0;https://www.idealista.com/inmueble/109773222/;28.69;1;0;61.0;8.160518247477505;0;5
Piso en Malasaña-Universidad, Madrid;Malasaña;1350;50;1;1;1;1;0;0;0;1;0;https://www.idealista.com/inmueble/110205193/;27.0;0;0;50.0;7.2078598714324755;0;2
Piso en Calle de Santa Cruz de Marcenado, Malasaña-Universidad, Madrid;Malasaña;2000;80;2;1;7;1;1;1;1;0;0;https://www.idealista.com/inmueble/110204994/;25.0;1;0;40.0;7.600902459542082;0;4
Piso en Calle de San Bernardo, 76, Malasaña-Universidad, Madrid;Malasaña;3350;90;2;2;3;1;0;0;1;1;0;https://www.idealista.com/inmueble/102524800/;37.22;1;0;45.0;8.116715624819111;0;3
Estudio en Calle del Tesoro, s/n, Malasaña-Universidad, Madrid;Malasaña;1300;30;0;1;4;1;0;1;1;1;0;https://www.idealista.com/inmueble/110204298/;43.33;1;1;30.0;7.170119543449628;0;4
Piso en Calle de San Bernardo, Malasaña-Universidad, Madrid;Malasaña;3300;90;2;2;3;1;0;1;1;1;0;https://www.idealista.com/inmueble/110204167/;36.67;1;0;45.0;8.101677747454572;0;4
Estudio en Calle de Valverde, 10, Malasaña-Universidad, Madrid;Malasaña;1300;30;0;1;3;1;0;1;1;1;0;https://www.idealista.com/inmueble/108743199/;43.33;1;1;30.0;7.170119543449628;0;4
Piso en Calle del Dos de Mayo, 1, Malasaña-Universidad, Madrid;Malasaña;980;40;1;1;4;1;0;0;1;1;1;https://www.idealista.com/inmueble/107069322/;24.5;1;0;40.0;6.887552571664617;0;4
Ático en Calle de San Bernardino, 6, Malasaña-Universidad, Madrid;Malasaña;2500;100;3;2;7;1;1;1;1;0;0;https://www.idealista.com/inmueble/110201137/;25.0;1;0;33.33;7.824046010856292;0;4
Ático en Calle de San Bernardino, 6, Malasaña-Universidad, Madrid;Malasaña;2500;100;3;2;7;1;1;1;1;0;0;https://www.idealista.com/inmueble/110202276/;25.0;1;0;33.33;7.824046010856292;0;4
Estudio en Calle Monteleon, Malasaña-Universidad, Madrid;Malasaña;1280;45;0;1;2;1;0;1;0;1;1;https://www.idealista.com/inmueble/91499132/;28.44;0;1;45.0;7.154615356913663;0;4
Piso en Plaza de los Mostenses, 11, Malasaña-Universidad, Madrid;Malasaña;1900;40;1;1;1;1;0;1;1;1;0;https://www.idealista.com/inmueble/109923230/;47.5;0;0;40.0;7.549609165154532;0;4
Estudio en Calle de Antonio Grilo, Malasaña-Universidad, Madrid;Malasaña;1250;33;0;1;4;1;0;0;1;1;0;https://www.idealista.com/inmueble/106045163/;37.88;1;1;33.0;7.1308988302963465;0;3
Piso en Reyes, Malasaña-Universidad, Madrid;Malasaña;1500;65;1;1;3;1;0;1;1;1;0;https://www.idealista.com/inmueble/99137854/;23.08;1;0;65.0;7.313220387090301;0;4
Piso en Calle de la Palma, Malasaña-Universidad, Madrid;Malasaña;2500;95;2;1;3;1;0;0;1;1;0;https://www.idealista.com/inmueble/110182942/;26.32;1;0;47.5;7.824046010856292;0;3
Ático en Glorieta de Ruiz Giménez, Malasaña-Universidad, Madrid;Malasaña;2700;92;2;1;5;1;0;1;1;1;0;https://www.idealista.com/inmueble/105753221/;29.35;1;0;46.0;7.90100705199242;0;4
Ático en Calle de la Princesa, 12, Malasaña-Universidad, Madrid;Malasaña;1050;32;1;1;8;1;0;1;1;1;0;https://www.idealista.com/inmueble/106144563/;32.81;1;0;32.0;6.956545443151569;0;4
Piso en Calle de San Roque, 16, Malasaña-Universidad, Madrid;Malasaña;2000;75;1;1;0;1;0;0;1;1;1;https://www.idealista.com/inmueble/110179109/;26.67;0;0;75.0;7.600902459542082;0;4
Piso en Calle del Desengaño, Malasaña-Universidad, Madrid;Malasaña;2700;90;3;1;-1;1;0;0;1;1;0;https://www.idealista.com/inmueble/102488785/;30.0;0;0;30.0;7.90100705199242;0;3
Piso en estrella, Malasaña-Universidad, Madrid;Malasaña;1300;55;1;1;2;1;0;1;1;0;1;https://www.idealista.com/inmueble/95409016/;23.64;0;0;55.0;7.170119543449628;0;4
Piso en Calle de Fuencarral, Malasaña-Universidad, Madrid;Malasaña;2370;65;2;1;5;1;0;0;1;1;0;https://www.idealista.com/inmueble/108905054/;36.46;1;0;32.5;7.7706452341291765;0;3
Piso en Calle de Velarde, Malasaña-Universidad, Madrid;Malasaña;2735;80;2;2;5;1;0;0;1;1;0;https://www.idealista.com/inmueble/104109747/;34.19;1;0;40.0;7.913886714856082;0;3
Piso en Calle de Monteleón, Malasaña-Universidad, Madrid;Malasaña;1795;44;2;1;3;0;0;0;0;0;0;https://www.idealista.com/inmueble/102705108/;40.8;1;0;22.0;7.492760300922379;1;0
Piso en Calle del Desengaño, 12, Malasaña-Universidad, Madrid;Malasaña;2400;64;2;2;5;1;0;1;1;1;1;https://www.idealista.com/inmueble/102133809/;37.5;1;0;32.0;7.783224016336037;0;5
Piso en Calle de la Palma, Malasaña-Universidad, Madrid;Malasaña;2665;75;2;2;4;1;0;0;1;1;0;https://www.idealista.com/inmueble/104989609/;35.53;1;0;37.5;7.887959336599945;0;3
Piso en Calle del Espíritu Santo, Malasaña-Universidad, Madrid;Malasaña;1515;60;1;1;3;1;0;0;1;1;0;https://www.idealista.com/inmueble/104951562/;25.25;1;0;60.0;7.323170717943469;0;3
Piso en Calle de la Princesa, Malasaña-Universidad, Madrid;Malasaña;4670;185;2;2;8;1;0;1;1;1;0;https://www.idealista.com/inmueble/97592403/;25.24;1;0;92.5;8.448914350662942;0;4
Piso en Travesía de Conde Duque, Malasaña-Universidad, Madrid;Malasaña;1400;57;1;1;4;1;0;1;0;1;0;https://www.idealista.com/inmueble/100001878/;24.56;1;0;57.0;7.24422751560335;0;3
Piso en Calle del Duque de Osuna, Malasaña-Universidad, Madrid;Malasaña;2785;71;2;1;4;1;0;0;1;1;0;https://www.idealista.com/inmueble/106879888/;39.23;1;0;35.5;7.932003152361385;0;3
Piso en Calle de la Palma, Malasaña-Universidad, Madrid;Malasaña;2240;115;1;2;5;1;0;1;1;1;0;https://www.idealista.com/inmueble/99407369/;19.48;1;0;115.0;7.7142311448490855;0;4
Ático en San Vicente Ferrer, 74, Malasaña-Universidad, Madrid;Malasaña;1150;28;0;1;4;1;0;1;1;1;0;https://www.idealista.com/inmueble/93595302/;41.07;1;1;28.0;7.047517221357296;0;4
Dúplex en Calle espiritu santo, 12, Malasaña-Universidad, Madrid;Malasaña;2150;110;2;2;1;1;0;0;1;0;1;https://www.idealista.com/inmueble/85913143/;19.55;0;0;55.0;7.673223121121708;0;3
Piso en Calle del Tesoro, s/n, Malasaña-Universidad, Madrid;Malasaña;950;20;1;1;-1;1;0;1;1;1;0;https://www.idealista.com/inmueble/110186278/;47.5;0;0;20.0;6.856461984594587;0;4
Piso en Calle de San Roque, Malasaña-Universidad, Madrid;Malasaña;7500;260;3;3;2;1;1;0;1;0;1;https://www.idealista.com/inmueble/109372271/;28.85;0;0;86.67;8.922658299524402;0;4
Ático en Calle de Valverde, Malasaña-Universidad, Madrid;Malasaña;6500;232;2;2;9;1;0;1;1;0;1;https://www.idealista.com/inmueble/109565230/;28.02;1;0;116.0;8.779557455883728;0;4
Piso en Malasaña-Universidad, Madrid;Malasaña;3500;141;3;3;2;1;0;1;1;1;0;https://www.idealista.com/inmueble/110106354/;24.82;0;0;47.0;8.160518247477505;0;4
Piso en Calle de San Bernardo, Malasaña-Universidad, Madrid;Malasaña;3400;85;2;2;3;1;0;0;1;1;1;https://www.idealista.com/inmueble/100968227/;40.0;1;0;42.5;8.131530710604252;0;4
Estudio en Calle de Velarde, Malasaña-Universidad, Madrid;Malasaña;1200;32;0;1;4;1;0;1;1;0;0;https://www.idealista.com/inmueble/106281550/;37.5;1;1;32.0;7.090076835776092;0;3
Estudio en Calle de Amaniel, Malasaña-Universidad, Madrid;Malasaña;1300;40;0;1;-1;1;0;0;1;1;0;https://www.idealista.com/inmueble/110187918/;32.5;0;1;40.0;7.170119543449628;0;3
Piso en Calle de Don Felipe, Malasaña-Universidad, Madrid;Malasaña;3000;110;2;2;-1;1;0;0;1;1;0;https://www.idealista.com/inmueble/110165917/;27.27;0;0;55.0;8.006367567650246;0;3
Estudio en Calle del Tesoro, Malasaña-Universidad, Madrid;Malasaña;850;26;0;1;-1;0;0;0;0;0;0;https://www.idealista.com/inmueble/110187784/;32.69;0;1;26.0;6.745236349484363;0;0
Piso en Calle de San Dimas, Malasaña-Universidad, Madrid;Malasaña;990;33;1;1;0;0;0;0;0;0;0;https://www.idealista.com/inmueble/110135755/;30.0;0;0;33.0;6.897704943128636;0;0
Piso en Calle de Silva, Malasaña-Universidad, Madrid;Malasaña;2180;67;1;1;5;1;0;1;1;1;0;https://www.idealista.com/inmueble/101837897/;32.54;1;0;67.0;7.687080155783135;0;4
Piso en Calle del Divino Pastor, Malasaña-Universidad, Madrid;Malasaña;2920;62;2;1;5;1;0;0;1;1;0;https://www.idealista.com/inmueble/105942853/;47.1;1;0;31.0;7.979338895262328;0;3
Ático en Calle de Valverde, Malasaña-Universidad, Madrid;Malasaña;6500;182;2;2;10;1;0;1;1;1;1;https://www.idealista.com/inmueble/103620168/;35.71;1;0;91.0;8.779557455883728;0;5
Piso en Calle de Silva, Malasaña-Universidad, Madrid;Malasaña;1450;53;1;1;3;1;0;0;1;0;0;https://www.idealista.com/inmueble/110185726/;27.36;1;0;53.0;7.27931883541462;0;2
Piso en Corredera Baja de San Pablo, Malasaña-Universidad, Madrid;Malasaña;3500;110;2;2;2;1;0;0;1;1;1;https://www.idealista.com/inmueble/106319863/;31.82;0;0;55.0;8.160518247477505;0;4
Estudio en Calle del Espíritu Santo, 1, Malasaña-Universidad, Madrid;Malasaña;1050;30;0;1;1;1;0;0;0;1;0;https://www.idealista.com/inmueble/110165130/;35.0;0;1;30.0;6.956545443151569;0;2
Piso en Calle de San Bernardo, 83, Malasaña-Universidad, Madrid;Malasaña;1500;60;1;1;-1;0;0;0;0;0;0;https://www.idealista.com/inmueble/110136480/;25.0;0;0;60.0;7.313220387090301;0;0
Piso en Calle del Tesoro, s/n, Malasaña-Universidad, Madrid;Malasaña;900;20;1;1;-1;1;0;0;0;1;0;https://www.idealista.com/inmueble/110173335/;45.0;0;0;20.0;6.802394763324311;0;2
Piso en Calle del Tesoro, s/n, Malasaña-Universidad, Madrid;Malasaña;950;20;1;1;-1;1;0;0;0;1;0;https://www.idealista.com/inmueble/110009306/;47.5;0;0;20.0;6.856461984594587;0;2
Estudio en Calle de Silva, Malasaña-Universidad, Madrid;Malasaña;1300;50;0;1;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/106685771/;26.0;0;1;50.0;7.170119543449628;0;3
Piso en Calle de San Dimas, Malasaña-Universidad, Madrid;Malasaña;1500;41;1;1;1;1;0;0;1;1;1;https://www.idealista.com/inmueble/103962182/;36.59;0;0;41.0;7.313220387090301;0;4
Estudio en Malasaña-Universidad, Madrid;Malasaña;800;28;0;1;-1;1;0;0;1;1;1;https://www.idealista.com/inmueble/109061596/;28.57;0;1;28.0;6.684611727667927;0;4
Estudio en Calle de Santa Lucía, Malasaña-Universidad, Madrid;Malasaña;980;40;0;1;-1;1;0;0;1;1;0;https://www.idealista.com/inmueble/110187058/;24.5;0;1;40.0;6.887552571664617;0;3
Piso en Calle de San Roque, Malasaña-Universidad, Madrid;Malasaña;7500;260;3;4;2;1;1;0;1;1;0;https://www.idealista.com/inmueble/109280545/;28.85;0;0;86.67;8.922658299524402;0;4
Estudio en de Valverde, Malasaña-Universidad, Madrid;Malasaña;950;28;0;1;1;0;0;0;0;0;0;https://www.idealista.com/inmueble/106555513/;33.93;0;1;28.0;6.856461984594587;0;0
Piso en Malasaña-Universidad, Madrid;Malasaña;2950;80;2;2;2;1;0;1;1;1;0;https://www.idealista.com/inmueble/110061301/;36.88;0;0;40.0;7.989560449333865;0;4
Piso en Calle de la Marroquina, 16, Marroquina, Madrid;Marroquina;1350;92;3;2;2;1;0;0;1;0;0;https://www.idealista.com/inmueble/110203289/;14.67;0;0;30.67;7.2078598714324755;0;2
Casa rural en Calle de Félix Rodríguez de la Fuente, 37, Media Legua, Madrid;Media Legua;1700;75;3;1;-1;0;0;0;1;1;0;https://www.idealista.com/inmueble/110208673/;22.67;0;0;25.0;7.438383530044307;0;2
Piso en Calle del Monasterio de las Batuecas, 15, Montecarmelo, Madrid;Montecarmelo;1900;106;4;2;2;1;1;1;1;0;0;https://www.idealista.com/inmueble/91545269/;17.92;0;0;26.5;7.549609165154532;0;4
Estudio en Carretera de Colmenar a Alcobendas, Km 0,5, s/n, Montecarmelo, Madrid;Montecarmelo;990;25;0;1;2;1;0;1;1;1;0;https://www.idealista.com/inmueble/108592934/;39.6;0;1;25.0;6.897704943128636;0;4
Piso en Avenida del Monasterio de Silos, Montecarmelo, Madrid;Montecarmelo;1500;73;2;1;2;0;0;0;0;0;0;https://www.idealista.com/inmueble/35309820/;20.55;0;0;36.5;7.313220387090301;0;0
Chalet pareado en Montecarmelo, Madrid;Montecarmelo;5000;400;6;1;-1;0;0;0;0;0;0;https://www.idealista.com/inmueble/109578166/;12.5;0;0;66.67;8.517193191416238;0;0
Piso en Calle de la Marquesa de Silvela, Moscardó, Madrid;Moscardó;1150;66;3;1;3;1;0;0;1;0;1;https://www.idealista.com/inmueble/110203522/;17.42;1;0;22.0;7.047517221357296;0;3
Piso en Calle de los Monederos, s/n, Moscardó, Madrid;Moscardó;1300;50;1;1;-1;1;0;1;1;1;0;https://www.idealista.com/inmueble/110173324/;26.0;0;0;50.0;7.170119543449628;0;4
Piso en Calle de Antonio López, Moscardó, Madrid;Moscardó;1404;45;2;1;-1;1;0;0;0;1;0;https://www.idealista.com/inmueble/108916102/;31.2;0;0;22.5;7.247080584585756;0;2
Piso en Niño Jesús, Madrid;Niño Jesús;4000;191;5;3;5;1;0;1;1;1;0;https://www.idealista.com/inmueble/110175375/;20.94;1;0;38.2;8.294049640102028;0;4
Piso en Doce de Octubre, Niño Jesús, Madrid;Niño Jesús;1380;62;1;1;0;1;0;1;0;0;0;https://www.idealista.com/inmueble/103046584/;22.26;0;0;62.0;7.22983877815125;0;2
Piso en Avenida de Menéndez Pelayo, 67, Niño Jesús, Madrid;Niño Jesús;1650;82;1;1;2;1;1;0;1;1;1;https://www.idealista.com/inmueble/101986785/;20.12;0;0;82.0;7.408530566894626;0;5
Piso en Calle de los Reyes Magos, Niño Jesús, Madrid;Niño Jesús;3035;94;3;2;4;1;0;1;1;1;0;https://www.idealista.com/inmueble/108437489/;32.29;1;0;31.33;8.017966703493599;0;4
Piso en Avenida de Menéndez Pelayo, Niño Jesús, Madrid;Niño Jesús;1700;49;1;1;0;1;0;0;1;1;0;https://www.idealista.com/inmueble/109733613/;34.69;0;0;49.0;7.438383530044307;0;3
Piso en Calle de Juan de Urbieta, Niño Jesús, Madrid;Niño Jesús;3900;235;4;3;3;1;1;1;1;1;0;https://www.idealista.com/inmueble/106937855/;16.6;1;0;58.75;8.268731832117737;0;5
Ático en Calle de los Reyes Magos, Niño Jesús, Madrid;Niño Jesús;2700;80;2;2;7;1;0;1;1;0;0;https://www.idealista.com/inmueble/110107271/;33.75;1;0;40.0;7.90100705199242;0;3
Estudio en Calle de Bolivia, Nueva España, Madrid;Nueva España;1100;45;0;1;1;1;0;0;1;1;1;https://www.idealista.com/inmueble/110207937/;24.44;0;1;45.0;7.003065458786462;0;4
Piso en Francisco Suarez, Madrid, Nueva España, Madrid;Nueva España;1500;65;1;1;2;1;1;0;1;0;1;https://www.idealista.com/inmueble/82172997/;23.08;0;0;65.0;7.313220387090301;0;4
Piso en Nueva España, Madrid;Nueva España;5300;244;4;3;1;1;1;1;1;0;1;https://www.idealista.com/inmueble/102993678/;21.72;0;0;61.0;8.575462099540212;0;5
Piso en Triana, Nueva España, Madrid;Nueva España;1950;90;2;2;0;1;0;0;0;0;0;https://www.idealista.com/inmueble/94161135/;21.67;0;0;45.0;7.575584651557793;0;1
Piso en Calle Domingo Fernández, Nueva España, Madrid;Nueva España;1780;64;1;1;2;1;0;0;1;0;1;https://www.idealista.com/inmueble/94731259/;27.81;0;0;64.0;7.484368643286131;0;3
Piso en Calle de Costa Rica, Nueva España, Madrid;Nueva España;2600;120;2;3;4;1;1;0;1;0;0;https://www.idealista.com/inmueble/110202993/;21.67;1;0;60.0;7.8632667240095735;0;3
Piso en Nueva España, Madrid;Nueva España;2200;79;1;1;5;1;0;0;1;1;1;https://www.idealista.com/inmueble/40527394/;27.85;1;0;79.0;7.696212639346407;0;4
Ático en Avenida de Pío XII, Nueva España, Madrid;Nueva España;2100;70;1;1;3;1;1;1;1;1;1;https://www.idealista.com/inmueble/110191921/;30.0;1;0;70.0;7.649692623711514;0;6
